watch_id,profile_id,content_id,watch_duration_min,completion_rate_percent,device,timestamp
W09314,P0406,C0142,88,86,TV,2024-01-30 05:22:00
W09315,P0333,C0294,45,97,Mobile,2024-02-20 03:48:00
W09316,P0487,C0350,21,42,Laptop,2024-01-03 05:59:00
W09317,P0331,C0181,109,78,TV,2024-01-05 00:27:00
W09318,P0210,C0141,29,79,Tablet,2024-04-17 20:54:00
W09319,P0191,C0120,130,13,Laptop,2024-05-18 14:28:00
W09320,P0158,C0109,97,67,Mobile,2024-03-16 21:34:00
W09321,P0319,C0224,141,38,Mobile,2024-03-23 22:07:00
W09322,P0225,C0303,122,30,Mobile,2024-05-06 00:27:00
W09323,P0172,C0178,6,35,TV,2024-01-07 12:23:00
W09324,P0323,C0310,49,95,Mobile,2024-04-03 18:25:00
W09325,P0442,C0118,123,50,TV,2024-03-28 23:33:00
W09326,P0449,C0336,138,87,Mobile,2024-03-08 07:30:00
W09327,P0036,C0300,11,43,Mobile,2024-04-27 07:14:00
W09328,P0134,C0382,70,53,TV,2024-05-13 03:37:00
W09329,P0037,C0352,80,10,TV,2024-04-17 15:47:00
W09330,P0093,C0339,56,41,TV,2024-04-02 13:07:00
W09331,P0075,C0369,98,41,Laptop,2024-01-10 00:25:00
W09332,P0244,C0219,40,60,Tablet,2024-02-17 14:18:00
W09333,P0183,C0382,39,33,Mobile,2024-04-23 17:17:00
W09334,P0205,C0107,70,53,Laptop,2024-04-09 20:10:00
W09335,P0459,C0373,135,94,Tablet,2024-01-12 14:43:00
W09336,P0187,C0353,110,85,Mobile,2024-05-02 04:38:00
W09337,P0166,C0228,80,93,Mobile,2024-03-25 22:31:00
W09338,P0115,C0192,8,46,Mobile,2024-05-01 10:06:00
W09339,P0409,C0106,59,93,Tablet,2024-01-25 08:48:00
W09340,P0207,C0174,24,75,Mobile,2024-01-29 15:55:00
W09341,P0245,C0156,23,23,Laptop,2024-03-07 05:12:00
W09342,P0333,C0395,140,26,Mobile,2024-03-12 21:33:00
W09343,P0490,C0338,31,97,Laptop,2024-02-08 10:55:00
W09344,P0161,C0122,140,24,TV,2024-01-18 03:42:00
W09345,P0013,C0141,22,70,Tablet,2024-03-15 01:41:00
W09346,P0294,C0366,33,58,Laptop,2024-01-20 14:44:00
W09347,P0442,C0358,50,17,Mobile,2024-01-04 06:34:00
W09348,P0472,C0148,135,12,Laptop,2024-04-23 13:52:00
W09349,P0404,C0398,141,84,Laptop,2024-05-25 02:46:00
W09350,P0236,C0239,142,36,TV,2024-02-13 01:57:00
W09351,P0273,C0302,88,18,Tablet,2024-04-09 19:58:00
W09352,P0379,C0240,5,24,TV,2024-05-07 20:50:00
W09353,P0114,C0242,136,41,Tablet,2024-02-07 07:42:00
W09354,P0152,C0386,105,20,TV,2024-05-15 01:43:00
W09355,P0026,C0333,100,12,Tablet,2024-01-13 09:26:00
W09356,P0168,C0258,22,35,Mobile,2024-03-28 09:56:00
W09357,P0032,C0138,82,16,Laptop,2024-04-18 09:14:00
W09358,P0221,C0175,49,64,Laptop,2024-05-11 01:10:00
W09359,P0206,C0275,116,48,TV,2024-01-12 16:12:00
W09360,P0421,C0139,19,13,Mobile,2024-02-13 21:35:00
W09361,P0342,C0173,8,39,Mobile,2024-05-13 17:17:00
W09362,P0098,C0158,92,47,Mobile,2024-04-24 18:55:00
W09363,P0091,C0189,98,60,TV,2024-05-02 05:13:00
W09364,P0476,C0373,81,87,Tablet,2024-04-29 13:22:00
W09365,P0377,C0234,143,45,Mobile,2024-01-10 14:08:00
W09366,P0214,C0243,32,92,Mobile,2024-02-13 22:30:00
W09367,P0188,C0195,79,69,Tablet,2024-01-18 14:06:00
W09368,P0057,C0256,58,60,Tablet,2024-03-26 21:12:00
W09369,P0107,C0301,69,85,Mobile,2024-05-03 13:17:00
W09370,P0442,C0260,51,58,TV,2024-01-20 14:23:00
W09371,P0195,C0311,122,24,TV,2024-05-04 00:41:00
W09372,P0022,C0272,8,82,Laptop,2024-03-29 09:58:00
W09373,P0186,C0170,38,100,Laptop,2024-01-05 05:05:00
W09374,P0368,C0245,80,93,Laptop,2024-02-10 14:21:00
W09375,P0085,C0267,65,37,TV,2024-02-26 12:10:00
W09376,P0080,C0217,105,34,Laptop,2024-05-14 02:12:00
W09377,P0329,C0285,97,89,Mobile,2024-02-20 10:17:00
W09378,P0077,C0303,106,91,TV,2024-05-15 11:35:00
W09379,P0330,C0262,117,45,TV,2024-01-11 08:27:00
W09380,P0383,C0288,87,13,Laptop,2024-05-29 05:53:00
W09381,P0433,C0143,135,30,Mobile,2024-04-08 16:12:00
W09382,P0377,C0301,44,100,Mobile,2024-05-18 15:55:00
W09383,P0341,C0331,73,74,TV,2024-04-05 01:45:00
W09384,P0177,C0104,36,78,TV,2024-05-22 11:17:00
W09385,P0426,C0340,28,19,Laptop,2024-01-01 21:05:00
W09386,P0424,C0306,117,59,Mobile,2024-03-28 13:09:00
W09387,P0455,C0194,119,94,TV,2024-01-03 14:57:00
W09388,P0174,C0332,39,19,Tablet,2024-03-01 23:59:00
W09389,P0406,C0260,36,99,Mobile,2024-02-07 12:16:00
W09390,P0082,C0213,49,25,Tablet,2024-02-15 19:53:00
W09391,P0021,C0352,112,47,TV,2024-05-13 17:44:00
W09392,P0179,C0322,90,76,Laptop,2024-05-18 16:36:00
W09393,P0498,C0194,38,29,TV,2024-02-10 07:34:00
W09394,P0398,C0267,148,78,TV,2024-02-26 15:41:00
W09395,P0330,C0238,15,79,Tablet,2024-05-02 03:59:00
W09396,P0225,C0310,96,34,TV,2024-03-26 19:59:00
W09397,P0265,C0356,58,98,Laptop,2024-03-03 09:10:00
W09398,P0402,C0173,80,63,Tablet,2024-05-17 07:33:00
W09399,P0269,C0314,104,21,Tablet,2024-01-27 07:36:00
W09400,P0251,C0366,120,74,Laptop,2024-03-21 15:48:00
W09401,P0273,C0251,128,63,Tablet,2024-04-16 07:23:00
W09402,P0382,C0335,87,76,Laptop,2024-02-05 09:56:00
W09403,P0343,C0316,60,30,Tablet,2024-01-28 04:31:00
W09404,P0409,C0209,67,14,TV,2024-02-04 20:07:00
W09405,P0438,C0400,136,67,TV,2024-04-08 21:00:00
W09406,P0272,C0396,143,88,Mobile,2024-05-26 16:20:00
W09407,P0280,C0220,135,13,Tablet,2024-05-01 23:18:00
W09408,P0223,C0198,115,28,Laptop,2024-03-03 22:29:00
W09409,P0075,C0310,74,90,Laptop,2024-05-29 11:46:00
W09410,P0151,C0132,38,64,Tablet,2024-03-20 02:32:00
W09411,P0425,C0326,123,70,TV,2024-01-17 09:10:00
W09412,P0359,C0315,80,81,Laptop,2024-03-17 22:51:00
W09413,P0342,C0223,46,33,Mobile,2024-01-24 07:01:00
W09414,P0417,C0247,27,77,Laptop,2024-03-28 16:32:00
W09415,P0105,C0152,44,97,Laptop,2024-02-13 13:23:00
W09416,P0042,C0280,19,28,Laptop,2024-04-08 06:17:00
W09417,P0176,C0390,119,33,Mobile,2024-05-03 01:19:00
W09418,P0245,C0287,61,63,Mobile,2024-02-14 16:27:00
W09419,P0253,C0208,115,30,Laptop,2024-05-18 23:52:00
W09420,P0274,C0226,146,90,Mobile,2024-01-31 06:10:00
W09421,P0447,C0361,144,81,TV,2024-03-07 05:31:00
W09422,P0334,C0294,111,28,Laptop,2024-02-09 07:09:00
W09423,P0092,C0397,121,84,Mobile,2024-02-10 06:15:00
W09424,P0011,C0134,39,62,Mobile,2024-03-21 06:59:00
W09425,P0152,C0376,82,59,Mobile,2024-02-26 22:25:00
W09426,P0189,C0282,6,32,TV,2024-01-30 21:29:00
W09427,P0448,C0339,22,46,Mobile,2024-03-01 13:23:00
W09428,P0164,C0246,39,37,Tablet,2024-02-23 16:17:00
W09429,P0126,C0144,13,96,Tablet,2024-01-04 22:13:00
W09430,P0211,C0391,143,85,TV,2024-04-20 10:02:00
W09431,P0461,C0395,71,89,TV,2024-03-29 05:19:00
W09432,P0097,C0359,73,89,Mobile,2024-04-28 08:20:00
W09433,P0309,C0119,109,87,TV,2024-05-29 20:57:00
W09434,P0339,C0315,42,80,Mobile,2024-03-21 09:30:00
W09435,P0047,C0311,74,30,Mobile,2024-02-13 20:03:00
W09436,P0308,C0331,85,30,Mobile,2024-03-16 14:52:00
W09437,P0224,C0105,70,50,Tablet,2024-01-16 00:54:00
W09438,P0463,C0369,45,44,Tablet,2024-04-04 01:16:00
W09439,P0057,C0262,28,97,Laptop,2024-02-09 20:42:00
W09440,P0075,C0316,9,10,TV,2024-01-21 12:25:00
W09441,P0254,C0374,25,87,Tablet,2024-01-10 14:59:00
W09442,P0151,C0200,10,93,TV,2024-02-12 23:04:00
W09443,P0059,C0271,136,91,Mobile,2024-03-03 02:50:00
W09444,P0325,C0352,13,76,TV,2024-03-22 05:06:00
W09445,P0440,C0269,73,100,Mobile,2024-02-25 16:31:00
W09446,P0086,C0138,72,79,TV,2024-02-03 13:46:00
W09447,P0170,C0328,130,13,Tablet,2024-05-09 02:09:00
W09448,P0146,C0225,141,10,TV,2024-05-17 19:34:00
W09449,P0327,C0378,63,30,Mobile,2024-05-22 10:29:00
W09450,P0033,C0385,84,91,Tablet,2024-05-07 17:20:00
W09451,P0003,C0237,33,61,Mobile,2024-03-22 17:17:00
W09452,P0284,C0208,55,62,Mobile,2024-03-21 20:30:00
W09453,P0257,C0168,40,94,Tablet,2024-05-02 00:22:00
W09454,P0126,C0204,80,89,TV,2024-04-11 19:45:00
W09455,P0447,C0346,109,65,Laptop,2024-04-07 02:23:00
W09456,P0113,C0265,49,99,Laptop,2024-04-13 23:25:00
W09457,P0303,C0292,105,82,TV,2024-03-08 19:54:00
W09458,P0293,C0295,108,96,TV,2024-03-04 04:33:00
W09459,P0342,C0232,10,75,Tablet,2024-04-22 02:04:00
W09460,P0048,C0396,40,76,Mobile,2024-05-06 05:16:00
W09461,P0364,C0244,148,42,Tablet,2024-03-15 01:46:00
W09462,P0275,C0319,26,97,Tablet,2024-05-27 15:06:00
W09463,P0398,C0126,73,32,Mobile,2024-03-21 16:11:00
W09464,P0195,C0351,73,15,Mobile,2024-04-15 13:15:00
W09465,P0339,C0195,67,94,TV,2024-01-08 14:18:00
W09466,P0225,C0300,79,56,Mobile,2024-05-29 16:53:00
W09467,P0213,C0203,111,67,Mobile,2024-04-30 19:35:00
W09468,P0321,C0293,23,14,TV,2024-03-06 20:37:00
W09469,P0282,C0102,106,86,Tablet,2024-03-04 18:08:00
W09470,P0138,C0347,130,86,Laptop,2024-05-04 04:29:00
W09471,P0355,C0191,131,92,Mobile,2024-01-25 18:43:00
W09472,P0333,C0145,118,18,Tablet,2024-04-14 19:14:00
W09473,P0070,C0103,77,12,Tablet,2024-05-12 22:24:00
W09474,P0299,C0164,118,70,Laptop,2024-01-19 03:44:00
W09475,P0070,C0235,149,73,Mobile,2024-04-15 16:29:00
W09476,P0483,C0391,45,55,Tablet,2024-05-17 20:49:00
W09477,P0208,C0378,86,65,Tablet,2024-05-23 23:03:00
W09478,P0489,C0276,81,48,Mobile,2024-01-15 09:19:00
W09479,P0200,C0382,32,22,Mobile,2024-05-18 16:43:00
W09480,P0059,C0220,114,50,Tablet,2024-02-03 06:53:00
W09481,P0259,C0362,25,20,TV,2024-04-08 16:38:00
W09482,P0389,C0274,134,50,TV,2024-03-10 01:54:00
W09483,P0341,C0218,10,84,Tablet,2024-04-05 16:15:00
W09484,P0351,C0285,56,56,Mobile,2024-03-15 00:35:00
W09485,P0334,C0343,9,58,Mobile,2024-03-03 11:05:00
W09486,P0357,C0314,47,74,TV,2024-04-02 00:04:00
W09487,P0339,C0221,100,44,TV,2024-01-25 08:27:00
W09488,P0165,C0163,105,44,Laptop,2024-04-07 21:31:00
W09489,P0245,C0249,118,76,TV,2024-05-29 23:36:00
W09490,P0084,C0376,44,13,Mobile,2024-03-24 21:48:00
W09491,P0436,C0129,143,33,TV,2024-04-18 00:26:00
W09492,P0450,C0399,146,93,Tablet,2024-02-24 19:16:00
W09493,P0377,C0325,6,45,Laptop,2024-02-21 13:00:00
W09494,P0447,C0273,67,86,Laptop,2024-02-11 23:42:00
W09495,P0391,C0344,123,65,Mobile,2024-03-19 17:21:00
W09496,P0481,C0231,98,13,Tablet,2024-02-19 14:14:00
W09497,P0309,C0120,83,49,TV,2024-04-16 09:18:00
W09498,P0114,C0181,133,52,Laptop,2024-03-29 03:22:00
W09499,P0234,C0393,149,67,Laptop,2024-01-12 17:16:00
W09500,P0262,C0394,58,71,Tablet,2024-05-16 22:18:00
W09501,P0391,C0335,126,16,Laptop,2024-02-12 22:33:00
W09502,P0172,C0321,128,18,Tablet,2024-01-23 10:12:00
W09503,P0018,C0270,70,31,Mobile,2024-05-23 15:58:00
W09504,P0235,C0146,147,13,Laptop,2024-04-18 20:56:00
W09505,P0310,C0160,26,45,TV,2024-04-20 15:33:00
W09506,P0383,C0196,24,79,Tablet,2024-01-17 13:26:00
W09507,P0157,C0369,97,76,Mobile,2024-02-10 09:19:00
W09508,P0211,C0131,47,44,TV,2024-03-17 08:09:00
W09509,P0281,C0216,25,42,Tablet,2024-01-01 01:56:00
W09510,P0319,C0162,52,16,TV,2024-01-19 16:33:00
W09511,P0196,C0246,70,64,Laptop,2024-02-28 03:15:00
W09512,P0115,C0153,119,56,Mobile,2024-04-16 07:04:00
W09513,P0397,C0151,20,71,Tablet,2024-05-17 21:47:00
W09514,P0160,C0269,25,76,Tablet,2024-02-03 04:54:00
W09515,P0155,C0295,105,73,Mobile,2024-05-05 05:38:00
W09516,P0051,C0183,12,52,TV,2024-04-15 02:59:00
W09517,P0418,C0234,114,27,Mobile,2024-04-19 20:51:00
W09518,P0284,C0368,90,12,Mobile,2024-04-30 10:18:00
W09519,P0073,C0181,62,68,Mobile,2024-05-10 00:22:00
W09520,P0328,C0319,9,71,Mobile,2024-05-24 22:30:00
W09521,P0341,C0102,115,48,Laptop,2024-04-16 19:29:00
W09522,P0110,C0351,113,100,Tablet,2024-02-15 18:13:00
W09523,P0286,C0336,34,73,TV,2024-01-31 18:36:00
W09524,P0221,C0256,99,82,TV,2024-05-16 02:42:00
W09525,P0009,C0137,13,90,Mobile,2024-03-21 18:06:00
W09526,P0397,C0329,99,69,Mobile,2024-04-09 17:51:00
W09527,P0082,C0245,99,51,TV,2024-03-14 13:45:00
W09528,P0320,C0156,45,14,TV,2024-01-30 02:36:00
W09529,P0294,C0221,55,55,Laptop,2024-01-10 04:15:00
W09530,P0375,C0311,65,13,Mobile,2024-02-08 17:58:00
W09531,P0022,C0360,10,23,TV,2024-01-28 15:36:00
W09532,P0415,C0203,123,20,Tablet,2024-04-27 06:09:00
W09533,P0099,C0335,30,69,Laptop,2024-03-15 14:08:00
W09534,P0170,C0138,10,31,Laptop,2024-04-09 05:15:00
W09535,P0190,C0208,57,14,Mobile,2024-05-16 07:23:00
W09536,P0106,C0324,65,62,Laptop,2024-04-06 21:22:00
W09537,P0320,C0393,98,21,Laptop,2024-05-15 20:21:00
W09538,P0458,C0284,44,30,Tablet,2024-04-25 07:24:00
W09539,P0265,C0255,28,88,Laptop,2024-02-27 09:41:00
W09540,P0382,C0132,96,33,Tablet,2024-04-02 12:20:00
W09541,P0351,C0334,49,22,Laptop,2024-05-19 10:48:00
W09542,P0428,C0350,42,35,Laptop,2024-04-14 05:04:00
W09543,P0447,C0158,112,49,Mobile,2024-03-23 08:48:00
W09544,P0168,C0263,140,35,Mobile,2024-02-23 18:55:00
W09545,P0344,C0117,68,54,Mobile,2024-02-18 01:24:00
W09546,P0425,C0354,91,39,Mobile,2024-01-12 04:11:00
W09547,P0113,C0246,111,73,TV,2024-05-05 10:09:00
W09548,P0328,C0329,55,82,Mobile,2024-05-15 23:48:00
W09549,P0306,C0340,10,97,Mobile,2024-02-17 17:31:00
W09550,P0148,C0386,89,47,Mobile,2024-03-20 21:29:00
W09551,P0337,C0116,40,27,Laptop,2024-02-21 10:54:00
W09552,P0220,C0175,93,18,Laptop,2024-05-11 14:17:00
W09553,P0454,C0360,103,95,Laptop,2024-03-02 14:34:00
W09554,P0426,C0104,41,65,Mobile,2024-05-11 03:20:00
W09555,P0033,C0351,21,47,Tablet,2024-04-08 13:42:00
W09556,P0220,C0185,20,30,TV,2024-01-28 23:00:00
W09557,P0319,C0163,53,80,Tablet,2024-02-16 16:59:00
W09558,P0185,C0200,98,21,Tablet,2024-05-16 02:09:00
W09559,P0193,C0343,55,45,Tablet,2024-04-26 23:07:00
W09560,P0361,C0395,9,20,Tablet,2024-03-09 08:59:00
W09561,P0180,C0262,101,76,TV,2024-03-19 08:45:00
W09562,P0355,C0278,77,36,Tablet,2024-02-15 15:08:00
W09563,P0472,C0352,149,72,Mobile,2024-01-16 08:29:00
W09564,P0006,C0142,144,80,Tablet,2024-03-21 21:04:00
W09565,P0391,C0342,60,75,TV,2024-02-27 13:35:00
W09566,P0009,C0191,126,83,TV,2024-02-18 22:48:00
W09567,P0357,C0128,130,76,Tablet,2024-05-09 17:17:00
W09568,P0061,C0255,83,90,Mobile,2024-04-12 06:16:00
W09569,P0464,C0219,20,74,Tablet,2024-05-24 14:50:00
W09570,P0418,C0320,130,43,Laptop,2024-05-17 12:08:00
W09571,P0163,C0364,91,86,TV,2024-04-11 19:41:00
W09572,P0099,C0221,26,87,Tablet,2024-01-18 12:07:00
W09573,P0148,C0146,114,90,Laptop,2024-03-03 09:20:00
W09574,P0058,C0380,99,43,Mobile,2024-02-25 22:50:00
W09575,P0215,C0215,47,73,Laptop,2024-02-27 02:34:00
W09576,P0316,C0268,83,26,TV,2024-02-24 08:06:00
W09577,P0490,C0346,25,60,Laptop,2024-04-12 06:07:00
W09578,P0182,C0380,127,65,Laptop,2024-04-17 17:50:00
W09579,P0035,C0334,12,98,Laptop,2024-04-16 07:29:00
W09580,P0303,C0122,53,57,Mobile,2024-03-24 15:23:00
W09581,P0046,C0302,129,71,Mobile,2024-05-07 11:36:00
W09582,P0087,C0168,110,65,Mobile,2024-02-27 02:22:00
W09583,P0004,C0236,138,20,Mobile,2024-05-23 18:40:00
W09584,P0266,C0331,85,94,Tablet,2024-02-16 03:10:00
W09585,P0107,C0158,108,29,Laptop,2024-05-19 10:14:00
W09586,P0075,C0115,113,77,TV,2024-03-24 15:24:00
W09587,P0040,C0364,129,43,Laptop,2024-02-18 10:23:00
W09588,P0127,C0270,96,51,Tablet,2024-02-29 22:25:00
W09589,P0183,C0391,125,50,Laptop,2024-03-27 04:41:00
W09590,P0119,C0269,115,71,Laptop,2024-03-11 12:43:00
W09591,P0073,C0148,27,26,TV,2024-03-14 07:32:00
W09592,P0040,C0196,114,21,TV,2024-02-16 18:39:00
W09593,P0204,C0144,79,77,TV,2024-01-31 08:53:00
W09594,P0465,C0340,66,50,Laptop,2024-01-17 20:35:00
W09595,P0096,C0391,100,23,Tablet,2024-05-27 20:58:00
W09596,P0279,C0383,61,13,Mobile,2024-05-15 16:46:00
W09597,P0143,C0170,106,91,Mobile,2024-04-07 05:04:00
W09598,P0115,C0353,74,86,Laptop,2024-03-27 08:28:00
W09599,P0476,C0166,69,83,Mobile,2024-05-18 11:24:00
W09600,P0372,C0385,41,23,Mobile,2024-01-18 14:16:00
W09601,P0486,C0131,72,18,Laptop,2024-05-29 05:00:00
W09602,P0133,C0314,79,52,Laptop,2024-05-06 22:52:00
W09603,P0168,C0281,21,29,Tablet,2024-01-21 16:55:00
W09604,P0402,C0302,139,10,Mobile,2024-03-16 02:31:00
W09605,P0245,C0168,56,90,Laptop,2024-03-31 01:35:00
W09606,P0277,C0125,134,81,Mobile,2024-04-05 18:18:00
W09607,P0463,C0348,41,26,TV,2024-04-19 10:39:00
W09608,P0259,C0260,61,94,TV,2024-04-12 19:16:00
W09609,P0046,C0380,105,98,Tablet,2024-05-23 19:22:00
W09610,P0346,C0357,14,29,Laptop,2024-02-04 01:51:00
W09611,P0335,C0211,85,68,Mobile,2024-03-27 21:03:00
W09612,P0383,C0147,94,98,TV,2024-03-21 19:21:00
W09613,P0237,C0279,137,94,Laptop,2024-03-22 20:59:00
W09614,P0053,C0136,137,22,TV,2024-05-15 13:13:00
W09615,P0148,C0298,124,86,TV,2024-01-03 01:55:00
W09616,P0187,C0142,106,56,Laptop,2024-05-10 15:33:00
W09617,P0021,C0190,31,59,TV,2024-05-09 23:44:00
W09618,P0090,C0168,9,86,Laptop,2024-02-05 05:41:00
W09619,P0233,C0170,65,49,Tablet,2024-04-07 20:39:00
W09620,P0215,C0210,140,16,Laptop,2024-05-03 09:44:00
W09621,P0369,C0122,101,64,TV,2024-04-19 00:26:00
W09622,P0051,C0377,25,60,TV,2024-05-29 09:39:00
W09623,P0153,C0295,55,85,Mobile,2024-01-14 01:37:00
W09624,P0324,C0145,83,11,Tablet,2024-01-23 08:09:00
W09625,P0116,C0211,63,23,TV,2024-04-24 10:23:00
W09626,P0394,C0309,6,26,Tablet,2024-04-05 20:56:00
W09627,P0214,C0330,62,86,Mobile,2024-03-01 09:56:00
W09628,P0451,C0278,24,10,Tablet,2024-03-11 12:19:00
W09629,P0339,C0350,137,10,Laptop,2024-03-25 05:05:00
W09630,P0351,C0111,93,35,Tablet,2024-05-19 20:59:00
W09631,P0137,C0352,142,55,TV,2024-02-04 17:42:00
W09632,P0285,C0335,109,22,TV,2024-05-12 00:29:00
W09633,P0421,C0236,116,43,Laptop,2024-05-11 12:46:00
W09634,P0366,C0354,133,71,TV,2024-05-22 10:14:00
W09635,P0071,C0154,102,82,Mobile,2024-03-14 17:58:00
W09636,P0245,C0229,18,60,TV,2024-02-29 00:23:00
W09637,P0038,C0326,25,92,Mobile,2024-01-22 07:07:00
W09638,P0216,C0120,20,96,Tablet,2024-02-01 14:22:00
W09639,P0127,C0200,68,50,Tablet,2024-03-23 08:31:00
W09640,P0072,C0390,88,64,TV,2024-03-10 11:11:00
W09641,P0226,C0157,77,37,TV,2024-05-09 18:31:00
W09642,P0315,C0326,64,70,Laptop,2024-04-18 09:30:00
W09643,P0441,C0241,102,16,Tablet,2024-03-17 12:46:00
W09644,P0474,C0225,51,87,Mobile,2024-01-14 13:38:00
W09645,P0444,C0152,51,11,Laptop,2024-05-18 01:17:00
W09646,P0284,C0234,37,85,Laptop,2024-03-20 00:09:00
W09647,P0412,C0392,25,11,Tablet,2024-03-20 10:35:00
W09648,P0302,C0253,99,37,Laptop,2024-02-03 19:04:00
W09649,P0246,C0286,67,63,Mobile,2024-03-20 11:57:00
W09650,P0071,C0339,46,85,Laptop,2024-02-22 21:37:00
W09651,P0195,C0283,109,67,Mobile,2024-04-11 01:37:00
W09652,P0500,C0103,130,56,Mobile,2024-02-14 11:50:00
W09653,P0470,C0384,119,70,TV,2024-02-04 18:57:00
W09654,P0439,C0296,47,49,Tablet,2024-01-21 21:04:00
W09655,P0038,C0266,72,95,Tablet,2024-04-05 00:43:00
W09656,P0117,C0390,30,27,Tablet,2024-03-20 22:15:00
W09657,P0238,C0241,112,23,Tablet,2024-05-17 07:15:00
W09658,P0364,C0211,37,34,Mobile,2024-05-22 17:03:00
W09659,P0402,C0361,53,19,Tablet,2024-02-24 22:02:00
W09660,P0204,C0288,88,57,Tablet,2024-02-19 04:21:00
W09661,P0351,C0373,45,57,Mobile,2024-03-02 23:39:00
W09662,P0319,C0285,40,70,TV,2024-04-25 00:30:00
W09663,P0359,C0387,99,62,Tablet,2024-03-14 15:48:00
W09664,P0005,C0192,123,18,Laptop,2024-02-03 19:52:00
W09665,P0428,C0294,87,20,TV,2024-01-10 05:07:00
W09666,P0489,C0147,24,36,TV,2024-03-18 08:34:00
W09667,P0157,C0244,91,68,TV,2024-05-14 15:34:00
W09668,P0107,C0249,130,67,Tablet,2024-02-17 04:13:00
W09669,P0228,C0220,104,22,Mobile,2024-03-14 22:38:00
W09670,P0142,C0234,77,74,Tablet,2024-05-23 19:49:00
W09671,P0314,C0297,20,20,Tablet,2024-01-04 17:07:00
W09672,P0172,C0137,31,66,TV,2024-04-29 01:58:00
W09673,P0146,C0287,49,76,Mobile,2024-01-17 18:13:00
W09674,P0007,C0313,17,75,Tablet,2024-04-06 12:55:00
W09675,P0343,C0210,6,33,Tablet,2024-04-23 03:00:00
W09676,P0353,C0287,80,93,Tablet,2024-01-05 20:20:00
W09677,P0446,C0178,109,58,Tablet,2024-02-16 10:33:00
W09678,P0301,C0398,101,49,Mobile,2024-05-14 19:23:00
W09679,P0016,C0225,91,88,Mobile,2024-04-03 09:48:00
W09680,P0320,C0102,63,79,Mobile,2024-02-18 05:09:00
W09681,P0037,C0171,18,93,Laptop,2024-01-18 13:59:00
W09682,P0499,C0312,107,95,Mobile,2024-05-13 07:38:00
W09683,P0153,C0108,34,11,Mobile,2024-05-01 06:00:00
W09684,P0265,C0284,114,63,TV,2024-03-09 11:01:00
W09685,P0183,C0264,102,24,Tablet,2024-04-26 12:37:00
W09686,P0156,C0369,13,57,Tablet,2024-02-01 10:20:00
W09687,P0137,C0395,28,63,TV,2024-04-06 03:01:00
W09688,P0396,C0181,116,55,Mobile,2024-04-17 22:00:00
W09689,P0402,C0362,45,66,Tablet,2024-01-08 00:29:00
W09690,P0475,C0375,36,64,Laptop,2024-02-15 14:32:00
W09691,P0090,C0205,25,69,Laptop,2024-04-05 16:24:00
W09692,P0440,C0128,74,39,TV,2024-03-01 12:16:00
W09693,P0218,C0147,115,37,Laptop,2024-05-20 18:32:00
W09694,P0330,C0155,93,61,TV,2024-05-05 09:32:00
W09695,P0186,C0179,6,50,Laptop,2024-04-29 16:48:00
W09696,P0381,C0101,60,30,Laptop,2024-04-30 09:19:00
W09697,P0209,C0268,19,96,Laptop,2024-02-28 11:36:00
W09698,P0051,C0123,22,51,TV,2024-01-11 13:12:00
W09699,P0288,C0328,36,22,Tablet,2024-02-15 05:09:00
W09700,P0088,C0398,18,54,TV,2024-02-03 16:58:00
W09701,P0491,C0360,56,99,Mobile,2024-03-24 08:00:00
W09702,P0432,C0364,26,63,Mobile,2024-03-02 13:44:00
W09703,P0136,C0264,18,28,Laptop,2024-04-02 10:27:00
W09704,P0158,C0110,38,36,Laptop,2024-03-16 19:16:00
W09705,P0282,C0216,90,49,Tablet,2024-03-16 16:28:00
W09706,P0408,C0258,60,16,Tablet,2024-02-06 00:29:00
W09707,P0155,C0372,67,34,Tablet,2024-02-11 18:04:00
W09708,P0463,C0258,148,58,Laptop,2024-02-17 15:57:00
W09709,P0220,C0302,84,45,TV,2024-03-24 07:27:00
W09710,P0459,C0221,44,80,Laptop,2024-03-08 22:05:00
W09711,P0167,C0239,42,93,Mobile,2024-04-22 08:59:00
W09712,P0322,C0262,27,33,Laptop,2024-03-17 08:34:00
W09713,P0179,C0308,114,70,Tablet,2024-02-06 15:43:00
W09714,P0329,C0155,52,78,Mobile,2024-05-26 01:31:00
W09715,P0050,C0360,86,61,Laptop,2024-03-23 07:45:00
W09716,P0301,C0144,117,45,Tablet,2024-04-30 17:43:00
W09717,P0087,C0259,26,60,Laptop,2024-03-13 21:48:00
W09718,P0033,C0198,129,42,Laptop,2024-02-11 18:09:00
W09719,P0275,C0126,58,62,Tablet,2024-05-03 01:48:00
W09720,P0141,C0298,44,97,Mobile,2024-04-01 16:42:00
W09721,P0206,C0197,34,83,Mobile,2024-04-21 13:39:00
W09722,P0224,C0339,46,47,TV,2024-02-29 14:21:00
W09723,P0113,C0112,131,53,Mobile,2024-05-23 08:45:00
W09724,P0278,C0145,86,14,Laptop,2024-02-20 13:11:00
W09725,P0404,C0109,57,40,Tablet,2024-04-16 03:29:00
W09726,P0353,C0101,5,18,Mobile,2024-03-13 02:26:00
W09727,P0005,C0310,110,41,Laptop,2024-03-24 05:16:00
W09728,P0382,C0154,31,50,Laptop,2024-04-15 10:05:00
W09729,P0212,C0204,21,14,Mobile,2024-03-03 19:37:00
